"Year","data.Geography","data.Sex","data.Age group","GeoCode","Value"
"2020","data.Nova Scotia","data.Males","data.65 years and over",12,0
"2020","data.Ontario","data.Both sexes","data.15 to 24 years",35,20.3
"2020","data.Ontario","data.Both sexes","data.15 years and over",35,26.27
"2020","data.Ontario","data.Both sexes","data.25 to 44 years",35,35.61
"2020","data.Ontario","data.Both sexes","data.25 to 54 years",35,35.52
"2020","data.Ontario","data.Both sexes","data.25 years and over",35,29.15
"2020","data.Ontario","data.Both sexes","data.45 years and over",35,24.71
"2020","data.Ontario","data.Both sexes","data.55 to 64 years",35,25.91
"2020","data.Ontario","data.Both sexes","data.55 years and over",35,19.84
"2020","data.Ontario","data.Both sexes","data.65 years and over",35,8.01
"2020","data.Ontario","data.Females","data.15 to 24 years",35,20.13
"2020","data.Ontario","data.Females","data.15 years and over",35,24.78
"2020","data.Ontario","data.Females","data.25 to 44 years",35,30.96
"2020","data.Ontario","data.Females","data.25 to 54 years",35,30.91
"2020","data.Ontario","data.Females","data.25 years and over",35,26.64
"2020","data.Ontario","data.Females","data.45 years and over",35,23.45
"2020","data.Ontario","data.Females","data.55 to 64 years",35,24.18
"2020","data.Ontario","data.Females","data.55 years and over",35,19.28
"2020","data.Ontario","data.Females","data.65 years and over",35,7.48
"2020","data.Ontario","data.Males","data.15 to 24 years",35,20.4
"2020","data.Ontario","data.Males","data.15 years and over",35,28.88
"2020","data.Ontario","data.Males","data.25 to 44 years",35,46.55
"2020","data.Ontario","data.Males","data.25 to 54 years",35,47.09
"2020","data.Ontario","data.Males","data.25 years and over",35,34.21
"2020","data.Ontario","data.Males","data.45 years and over",35,27.08
"2020","data.Ontario","data.Males","data.55 to 64 years",35,29.47
"2020","data.Ontario","data.Males","data.55 years and over",35,20.69
"2020","data.Ontario","data.Males","data.65 years and over",35,8.52
"2020","data.Prince Edward Island","data.Both sexes","data.15 to 24 years",11,12.82
"2020","data.Prince Edward Island","data.Both sexes","data.15 years and over",11,26.27
"2020","data.Prince Edward Island","data.Both sexes","data.25 to 44 years",11,35.48
"2020","data.Prince Edward Island","data.Both sexes","data.25 to 54 years",11,35.56
"2020","data.Prince Edward Island","data.Both sexes","data.25 years and over",11,30.38
"2020","data.Prince Edward Island","data.Both sexes","data.45 years and over",11,22.45
"2020","data.Prince Edward Island","data.Both sexes","data.55 to 64 years",11,16.67
"2020","data.Prince Edward Island","data.Both sexes","data.55 years and over",11,14.29
"2020","data.Prince Edward Island","data.Both sexes","data.65 years and over",11,11.76
"2020","data.Prince Edward Island","data.Females","data.15 to 24 years",11,17.39
"2020","data.Prince Edward Island","data.Females","data.15 years and over",11,25.97
"2020","data.Prince Edward Island","data.Females","data.25 to 44 years",11,30.43
"2020","data.Prince Edward Island","data.Females","data.25 to 54 years",11,30.3
"2020","data.Prince Edward Island","data.Females","data.25 years and over",11,25.93
"2020","data.Prince Edward Island","data.Females","data.45 years and over",11,25
"2020","data.Prince Edward Island","data.Females","data.55 to 64 years",11,15.38
"2020","data.Prince Edward Island","data.Females","data.55 years and over",11,14.29
"2020","data.Prince Edward Island","data.Females","data.65 years and over",11,25
"2020","data.Prince Edward Island","data.Males","data.15 to 24 years",11,0
"2020","data.Prince Edward Island","data.Males","data.15 years and over",11,20
"2020","data.Prince Edward Island","data.Males","data.25 to 44 years",11,25
"2020","data.Prince Edward Island","data.Males","data.25 to 54 years",11,27.27
"2020","data.Prince Edward Island","data.Males","data.25 years and over",11,20
"2020","data.Prince Edward Island","data.Males","data.45 years and over",11,17.65
"2020","data.Prince Edward Island","data.Males","data.55 to 64 years",11,0
"2020","data.Prince Edward Island","data.Males","data.55 years and over",11,14.29
"2020","data.Prince Edward Island","data.Males","data.65 years and over",11,0
"2020","data.Quebec","data.Both sexes","data.15 to 24 years",24,8.67
"2020","data.Quebec","data.Both sexes","data.15 years and over",24,16.02
"2020","data.Quebec","data.Both sexes","data.25 to 44 years",24,24.9
"2020","data.Quebec","data.Both sexes","data.25 to 54 years",24,26.04
"2020","data.Quebec","data.Both sexes","data.25 years and over",24,20.67
"2020","data.Quebec","data.Both sexes","data.45 years and over",24,17.9
"2020","data.Quebec","data.Both sexes","data.55 to 64 years",24,17.5
"2020","data.Quebec","data.Both sexes","data.55 years and over",24,13.5
"2020","data.Quebec","data.Both sexes","data.65 years and over",24,2.94
"2020","data.Quebec","data.Females","data.15 to 24 years",24,6.82
"2020","data.Quebec","data.Females","data.15 years and over",24,14.53
"2020","data.Quebec","data.Females","data.25 to 44 years",24,20.92
"2020","data.Quebec","data.Females","data.25 to 54 years",24,22.2
"2020","data.Quebec","data.Females","data.25 years and over",24,18.45
"2020","data.Quebec","data.Females","data.45 years and over",24,16.71
"2020","data.Quebec","data.Females","data.55 to 64 years",24,15.65
"2020","data.Quebec","data.Females","data.55 years and over",24,12.4
"2020","data.Quebec","data.Females","data.65 years and over",24,0
"2020","data.Quebec","data.Males","data.15 to 24 years",24,9.15
"2020","data.Quebec","data.Males","data.15 years and over",24,18.4
"2020","data.Quebec","data.Males","data.25 to 44 years",24,33.04
"2020","data.Quebec","data.Males","data.25 to 54 years",24,34.63
"2020","data.Quebec","data.Males","data.25 years and over",24,25
"2020","data.Quebec","data.Males","data.45 years and over",24,18.54
"2020","data.Quebec","data.Males","data.55 to 64 years",24,14.43
"2020","data.Quebec","data.Males","data.55 years and over",24,13.79
"2020","data.Quebec","data.Males","data.65 years and over",24,0
"2020","data.Saskatchewan","data.Both sexes","data.15 to 24 years",47,26.79
"2020","data.Saskatchewan","data.Both sexes","data.15 years and over",47,25.76
"2020","data.Saskatchewan","data.Both sexes","data.25 to 44 years",47,33.91
"2020","data.Saskatchewan","data.Both sexes","data.25 to 54 years",47,33.25
"2020","data.Saskatchewan","data.Both sexes","data.25 years and over",47,25.63
"2020","data.Saskatchewan","data.Both sexes","data.45 years and over",47,19.37
"2020","data.Saskatchewan","data.Both sexes","data.55 to 64 years",47,17.2
"2020","data.Saskatchewan","data.Both sexes","data.55 years and over",47,12.22
"2020","data.Saskatchewan","data.Both sexes","data.65 years and over",47,5.31
"2020","data.Saskatchewan","data.Females","data.15 to 24 years",47,25.3
"2020","data.Saskatchewan","data.Females","data.15 years and over",47,23.29
"2020","data.Saskatchewan","data.Females","data.25 to 44 years",47,26.21
"2020","data.Saskatchewan","data.Females","data.25 to 54 years",47,26.03
"2020","data.Saskatchewan","data.Females","data.25 years and over",47,22.37
"2020","data.Saskatchewan","data.Females","data.45 years and over",47,17.36
"2020","data.Saskatchewan","data.Females","data.55 to 64 years",47,13.46
"2020","data.Saskatchewan","data.Females","data.55 years and over",47,10.9
"2020","data.Saskatchewan","data.Females","data.65 years and over",47,0
"2020","data.Saskatchewan","data.Males","data.15 to 24 years",47,26.32
"2020","data.Saskatchewan","data.Males","data.15 years and over",47,30.56
"2020","data.Saskatchewan","data.Males","data.25 to 44 years",47,46.99
"2020","data.Saskatchewan","data.Males","data.25 to 54 years",47,51.38
"2020","data.Saskatchewan","data.Males","data.25 years and over",47,31.39
"2020","data.Saskatchewan","data.Males","data.45 years and over",47,15
"2020","data.Saskatchewan","data.Males","data.55 to 64 years",47,11.32
"2020","data.Saskatchewan","data.Males","data.55 years and over",47,7.83
"2020","data.Saskatchewan","data.Males","data.65 years and over",47,0
"2021","data.Alberta","data.Both sexes","data.15 to 24 years",48,20.76
"2021","data.Alberta","data.Both sexes","data.15 years and over",48,26.83
"2021","data.Alberta","data.Both sexes","data.25 to 44 years",48,33.11
"2021","data.Alberta","data.Both sexes","data.25 to 54 years",48,33.05
"2021","data.Alberta","data.Both sexes","data.25 years and over",48,29.5
"2021","data.Alberta","data.Both sexes","data.45 years and over",48,26.43
"2021","data.Alberta","data.Both sexes","data.55 to 64 years",48,29.48
"2021","data.Alberta","data.Both sexes","data.55 years and over",48,22.85
"2021","data.Alberta","data.Both sexes","data.65 years and over",48,7.92
"2021","data.Alberta","data.Females","data.15 to 24 years",48,17.65
"2021","data.Alberta","data.Females","data.15 years and over",48,23.16
"2021","data.Alberta","data.Females","data.25 to 44 years",48,27.02
"2021","data.Alberta","data.Females","data.25 to 54 years",48,27.35
"2021","data.Alberta","data.Females","data.25 years and over",48,25.21
"2021","data.Alberta","data.Females","data.45 years and over",48,23.55
"2021","data.Alberta","data.Females","data.55 to 64 years",48,19.76
"2021","data.Alberta","data.Females","data.55 years and over",48,16.4
"2021","data.Alberta","data.Females","data.65 years and over",48,8.37
"2021","data.Alberta","data.Males","data.15 to 24 years",48,25.44
"2021","data.Alberta","data.Males","data.15 years and over",48,34.4
"2021","data.Alberta","data.Males","data.25 to 44 years",48,51.96
"2021","data.Alberta","data.Males","data.25 to 54 years",48,51.91
"2021","data.Alberta","data.Males","data.25 years and over",48,40.05
"2021","data.Alberta","data.Males","data.45 years and over",48,30.92
"2021","data.Alberta","data.Males","data.55 to 64 years",48,32.62
"2021","data.Alberta","data.Males","data.55 years and over",48,23.47
"2021","data.Alberta","data.Males","data.65 years and over",48,0
"2021","data.British Columbia","data.Both sexes","data.15 to 24 years",59,14.79
"2021","data.British Columbia","data.Both sexes","data.15 years and over",59,20.21
"2021","data.British Columbia","data.Both sexes","data.25 to 44 years",59,26.59
"2021","data.British Columbia","data.Both sexes","data.25 to 54 years",59,25.57
"2021","data.British Columbia","data.Both sexes","data.25 years and over",59,22.48
"2021","data.British Columbia","data.Both sexes","data.45 years and over",59,19.39
"2021","data.British Columbia","data.Both sexes","data.55 to 64 years",59,23.48
"2021","data.British Columbia","data.Both sexes","data.55 years and over",59,17.61
"2021","data.British Columbia","data.Both sexes","data.65 years and over",59,7.18
"2021","data.British Columbia","data.Females","data.15 to 24 years",59,14.3
"2021","data.British Columbia","data.Females","data.15 years and over",59,17.92
"2021","data.British Columbia","data.Females","data.25 to 44 years",59,20.49
"2021","data.British Columbia","data.Females","data.25 to 54 years",59,20.54
"2021","data.British Columbia","data.Females","data.25 years and over",59,19.09
"2021","data.British Columbia","data.Females","data.45 years and over",59,17.93
"2021","data.British Columbia","data.Females","data.55 to 64 years",59,16.35
"2021","data.British Columbia","data.Females","data.55 years and over",59,13.78
"2021","data.British Columbia","data.Females","data.65 years and over",59,8.01
"2021","data.British Columbia","data.Males","data.15 to 24 years",59,13.74
"2021","data.British Columbia","data.Males","data.15 years and over",59,24.21
"2021","data.British Columbia","data.Males","data.25 to 44 years",59,41.67
"2021","data.British Columbia","data.Males","data.25 to 54 years",59,39.12
"2021","data.British Columbia","data.Males","data.25 years and over",59,29.57
"2021","data.British Columbia","data.Males","data.45 years and over",59,19.27
"2021","data.British Columbia","data.Males","data.55 to 64 years",59,28.33
"2021","data.British Columbia","data.Males","data.55 years and over",59,17.39
"2021","data.British Columbia","data.Males","data.65 years and over",59,6.41
"2021","data.Canada","data.Both sexes","data.15 to 24 years",,14.27
"2021","data.Canada","data.Both sexes","data.25 to 44 years",,28.78
"2021","data.Canada","data.Both sexes","data.25 to 54 years",,29.27
"2021","data.Canada","data.Both sexes","data.25 years and over",,24.99
"2021","data.Canada","data.Both sexes","data.45 years and over",,22.17
"2021","data.Canada","data.Both sexes","data.55 to 64 years",,24.39
"2021","data.Canada","data.Both sexes","data.55 years and over",,18.44
"2021","data.Canada","data.Both sexes","data.65 years and over",,9.33
"2021","data.Canada","data.Females","data.15 to 24 years",,13.82
"2021","data.Canada","data.Females","data.15 years and over",,19.61
"2021","data.Canada","data.Females","data.25 to 44 years",,24.31
"2021","data.Canada","data.Females","data.25 to 54 years",,25.05
"2021","data.Canada","data.Females","data.25 years and over",,22.22
"2021","data.Canada","data.Females","data.45 years and over",,20.52
"2021","data.Canada","data.Females","data.55 to 64 years",,20.5
"2021","data.Canada","data.Females","data.55 years and over",,16.94
"2021","data.Canada","data.Females","data.65 years and over",,7.63
"2021","data.Canada","data.Males","data.15 to 24 years",,14.88
"2021","data.Canada","data.Males","data.15 years and over",,24.12
"2021","data.Canada","data.Males","data.25 to 44 years",,39.17
"2021","data.Canada","data.Males","data.25 to 54 years",,39.66
"2021","data.Canada","data.Males","data.25 years and over",,30.31
"2021","data.Canada","data.Males","data.45 years and over",,24.97
"2021","data.Canada","data.Males","data.55 to 64 years",,31.85
"2021","data.Canada","data.Males","data.55 years and over",,20.51
"2021","data.Canada","data.Males","data.65 years and over",,8.48
"2021","data.Manitoba","data.Both sexes","data.15 to 24 years",46,18.18
"2021","data.Manitoba","data.Both sexes","data.15 years and over",46,21.62
"2021","data.Manitoba","data.Both sexes","data.25 to 44 years",46,27.35
"2021","data.Manitoba","data.Both sexes","data.25 to 54 years",46,27.53
"2021","data.Manitoba","data.Both sexes","data.25 years and over",46,23.23
"2021","data.Manitoba","data.Both sexes","data.45 years and over",46,20.04
"2021","data.Manitoba","data.Both sexes","data.55 to 64 years",46,19.49
"2021","data.Manitoba","data.Both sexes","data.55 years and over",46,15.11
"2021","data.Manitoba","data.Both sexes","data.65 years and over",46,6.03
"2021","data.Manitoba","data.Females","data.15 to 24 years",46,17.36
"2021","data.Manitoba","data.Females","data.15 years and over",46,19.95
"2021","data.Manitoba","data.Females","data.25 to 44 years",46,23.68
"2021","data.Manitoba","data.Females","data.25 to 54 years",46,24.27
"2021","data.Manitoba","data.Females","data.25 years and over",46,21.27
"2021","data.Manitoba","data.Females","data.45 years and over",46,19.01
"2021","data.Manitoba","data.Females","data.55 to 64 years",46,10.92
"2021","data.Manitoba","data.Females","data.55 years and over",46,8.77
"2021","data.Manitoba","data.Females","data.65 years and over",46,0
"2021","data.Manitoba","data.Males","data.15 to 24 years",46,17.58
"2021","data.Manitoba","data.Males","data.15 years and over",46,24.52
"2021","data.Manitoba","data.Males","data.25 to 44 years",46,36.9
"2021","data.Manitoba","data.Males","data.25 to 54 years",46,35.65
"2021","data.Manitoba","data.Males","data.25 years and over",46,27.45
"2021","data.Manitoba","data.Males","data.45 years and over",46,17.54
"2021","data.Manitoba","data.Males","data.55 to 64 years",46,16.88
"2021","data.Manitoba","data.Males","data.55 years and over",46,12.06
"2021","data.Manitoba","data.Males","data.65 years and over",46,0
"2021","data.New Brunswick","data.Both sexes","data.15 to 24 years",13,13.66
"2021","data.New Brunswick","data.Both sexes","data.15 years and over",13,19.89
"2021","data.New Brunswick","data.Both sexes","data.25 to 44 years",13,24.03
"2021","data.New Brunswick","data.Both sexes","data.25 to 54 years",13,29.47
"2021","data.New Brunswick","data.Both sexes","data.25 years and over",13,22.6
"2021","data.New Brunswick","data.Both sexes","data.45 years and over",13,18.22
"2021","data.New Brunswick","data.Both sexes","data.55 to 64 years",13,17.39
"2021","data.New Brunswick","data.Both sexes","data.55 years and over",13,12.2
"2021","data.New Brunswick","data.Both sexes","data.65 years and over",13,0
"2021","data.New Brunswick","data.Females","data.15 to 24 years",13,11.21
"2021","data.New Brunswick","data.Females","data.15 years and over",13,18.44
"2021","data.New Brunswick","data.Females","data.25 to 44 years",13,13.54
"2021","data.New Brunswick","data.Females","data.25 to 54 years",13,22.14
"2021","data.New Brunswick","data.Females","data.25 years and over",13,18.6
"2021","data.New Brunswick","data.Females","data.45 years and over",13,13.79
"2021","data.New Brunswick","data.Females","data.55 to 64 years",13,11.11
"2021","data.New Brunswick","data.Females","data.55 years and over",13,8.82
"2021","data.New Brunswick","data.Females","data.65 years and over",13,0
"2021","data.New Brunswick","data.Males","data.15 to 24 years",13,7.87
"2021","data.New Brunswick","data.Males","data.15 years and over",13,22.39
"2021","data.New Brunswick","data.Males","data.25 to 44 years",13,18.18
"2021","data.New Brunswick","data.Males","data.25 to 54 years",13,22
"2021","data.New Brunswick","data.Males","data.25 years and over",13,21.43
"2021","data.New Brunswick","data.Males","data.45 years and over",13,13.92
"2021","data.New Brunswick","data.Males","data.55 to 64 years",13,0
"2021","data.New Brunswick","data.Males","data.55 years and over",13,9.68
"2021","data.New Brunswick","data.Males","data.65 years and over",13,0
"2021","data.Newfoundland and Labrador","data.Both sexes","data.15 to 24 years",10,17.78
"2021","data.Newfoundland and Labrador","data.Both sexes","data.15 years and over",10,29.53
"2021","data.Newfoundland and Labrador","data.Both sexes","data.25 to 44 years",10,39.53
"2021","data.Newfoundland and Labrador","data.Both sexes","data.25 to 54 years",10,39.23
"2021","data.Newfoundland and Labrador","data.Both sexes","data.25 years and over",10,36.23
"2021","data.Newfoundland and Labrador","data.Both sexes","data.45 years and over",10,27.5
"2021","data.Newfoundland and Labrador","data.Both sexes","data.55 to 64 years",10,28.85
"2021","data.Newfoundland and Labrador","data.Both sexes","data.55 years and over",10,22.08
"2021","data.Newfoundland and Labrador","data.Both sexes","data.65 years and over",10,0
"2021","data.Newfoundland and Labrador","data.Females","data.15 to 24 years",10,7.79
"2021","data.Newfoundland and Labrador","data.Females","data.15 years and over",10,30.32
"2021","data.Newfoundland and Labrador","data.Females","data.25 to 44 years",10,38.1
"2021","data.Newfoundland and Labrador","data.Females","data.25 to 54 years",10,37.76
"2021","data.Newfoundland and Labrador","data.Females","data.25 years and over",10,34.03
"2021","data.Newfoundland and Labrador","data.Females","data.45 years and over",10,27.16
"2021","data.Newfoundland and Labrador","data.Females","data.55 to 64 years",10,16.67
"2021","data.Newfoundland and Labrador","data.Females","data.55 years and over",10,15.22
"2021","data.Newfoundland and Labrador","data.Females","data.65 years and over",10,0
"2021","data.Newfoundland and Labrador","data.Males","data.15 to 24 years",10,0
"2021","data.Newfoundland and Labrador","data.Males","data.15 years and over",10,26.45
"2021","data.Newfoundland and Labrador","data.Males","data.25 to 44 years",10,0
"2021","data.Newfoundland and Labrador","data.Males","data.25 to 54 years",10,21.87
"2021","data.Newfoundland and Labrador","data.Males","data.25 years and over",10,28.57
"2021","data.Newfoundland and Labrador","data.Males","data.45 years and over",10,17.95
"2021","data.Newfoundland and Labrador","data.Males","data.55 to 64 years",10,0
"2021","data.Newfoundland and Labrador","data.Males","data.55 years and over",10,16.67
"2021","data.Newfoundland and Labrador","data.Males","data.65 years and over",10,0
"2021","data.Nova Scotia","data.Both sexes","data.15 to 24 years",12,16.08
"2021","data.Nova Scotia","data.Both sexes","data.15 years and over",12,22.58
"2021","data.Nova Scotia","data.Both sexes","data.25 to 44 years",12,35.34
"2021","data.Nova Scotia","data.Both sexes","data.25 to 54 years",12,34.56
"2021","data.Nova Scotia","data.Both sexes","data.25 years and over",12,25.72
"2021","data.Nova Scotia","data.Both sexes","data.45 years and over",12,20.06
"2021","data.Nova Scotia","data.Both sexes","data.55 to 64 years",12,15.29
"2021","data.Nova Scotia","data.Both sexes","data.55 years and over",12,11.36
"2021","data.Nova Scotia","data.Both sexes","data.65 years and over",12,6.48
"2021","data.Nova Scotia","data.Females","data.15 to 24 years",12,11.18
"2021","data.Nova Scotia","data.Females","data.15 years and over",12,21.19
"2021","data.Nova Scotia","data.Females","data.25 to 44 years",12,31.33
"2021","data.Nova Scotia","data.Females","data.25 to 54 years",12,31.22
"2021","data.Nova Scotia","data.Females","data.25 years and over",12,23.75
"2021","data.Nova Scotia","data.Females","data.45 years and over",12,17.02
"2021","data.Nova Scotia","data.Females","data.55 to 64 years",12,12.61
"2021","data.Nova Scotia","data.Females","data.55 years and over",12,9.82
"2021","data.Nova Scotia","data.Females","data.65 years and over",12,0
"2021","data.Nova Scotia","data.Males","data.15 to 24 years",12,11.21
"2021","data.Nova Scotia","data.Males","data.15 years and over",12,25.08
"2021","data.Nova Scotia","data.Males","data.25 to 44 years",12,39.39
"2021","data.Nova Scotia","data.Males","data.25 to 54 years",12,37.78
"2021","data.Nova Scotia","data.Males","data.25 years and over",12,30.89
"2021","data.Nova Scotia","data.Males","data.45 years and over",12,19.2
"2021","data.Nova Scotia","data.Males","data.55 to 64 years",12,20
"2021","data.Nova Scotia","data.Males","data.55 years and over",12,13.86
"2021","data.Nova Scotia","data.Males","data.65 years and over",12,8.93
"2021","data.Ontario","data.Both sexes","data.15 to 24 years",35,16.66
"2021","data.Ontario","data.Both sexes","data.15 years and over",35,24.07
"2021","data.Ontario","data.Both sexes","data.25 to 44 years",35,32.09
"2021","data.Ontario","data.Both sexes","data.25 to 54 years",35,33.1
"2021","data.Ontario","data.Both sexes","data.25 years and over",35,28.08
"2021","data.Ontario","data.Both sexes","data.45 years and over",35,24.98
"2021","data.Ontario","data.Both sexes","data.55 to 64 years",35,26.76
"2021","data.Ontario","data.Both sexes","data.55 years and over",35,19.94
"2021","data.Ontario","data.Both sexes","data.65 years and over",35,8.11
"2021","data.Ontario","data.Females","data.15 to 24 years",35,16.74
"2021","data.Ontario","data.Females","data.15 years and over",35,22.64
"2021","data.Ontario","data.Females","data.25 to 44 years",35,28.25
"2021","data.Ontario","data.Females","data.25 to 54 years",35,29.12
"2021","data.Ontario","data.Females","data.25 years and over",35,25.44
"2021","data.Ontario","data.Females","data.45 years and over",35,23.2
"2021","data.Ontario","data.Females","data.55 to 64 years",35,23.07
"2021","data.Ontario","data.Females","data.55 years and over",35,18.5
"2021","data.Ontario","data.Females","data.65 years and over",35,6.82
"2021","data.Ontario","data.Males","data.15 to 24 years",35,16.51
"2021","data.Ontario","data.Males","data.15 years and over",35,26.4
"2021","data.Ontario","data.Males","data.25 to 44 years",35,39.65
"2021","data.Ontario","data.Males","data.25 to 54 years",35,41.57
"2021","data.Ontario","data.Males","data.25 years and over",35,32.81
"2021","data.Ontario","data.Males","data.45 years and over",35,28.05
"2021","data.Ontario","data.Males","data.55 to 64 years",35,33.84
"2021","data.Ontario","data.Males","data.55 years and over",35,22.03
"2021","data.Ontario","data.Males","data.65 years and over",35,9.26
"2021","data.Prince Edward Island","data.Both sexes","data.15 to 24 years",11,13.64
"2021","data.Prince Edward Island","data.Both sexes","data.15 years and over",11,23.08
"2021","data.Prince Edward Island","data.Both sexes","data.25 to 44 years",11,33.33
"2021","data.Prince Edward Island","data.Both sexes","data.25 to 54 years",11,34.09
"2021","data.Prince Edward Island","data.Both sexes","data.25 years and over",11,24.42
"2021","data.Prince Edward Island","data.Both sexes","data.45 years and over",11,16.07
"2021","data.Prince Edward Island","data.Both sexes","data.55 to 64 years",11,12.5
"2021","data.Prince Edward Island","data.Both sexes","data.55 years and over",11,14.29
"2021","data.Prince Edward Island","data.Both sexes","data.65 years and over",11,0
"2021","data.Prince Edward Island","data.Females","data.15 to 24 years",11,8.33
"2021","data.Prince Edward Island","data.Females","data.15 years and over",11,18.52
"2021","data.Prince Edward Island","data.Females","data.25 to 44 years",11,22.73
"2021","data.Prince Edward Island","data.Females","data.25 to 54 years",11,24.24
"2021","data.Prince Edward Island","data.Females","data.25 years and over",11,22.81
"2021","data.Prince Edward Island","data.Females","data.45 years and over",11,17.14
"2021","data.Prince Edward Island","data.Females","data.55 to 64 years",11,0
"2021","data.Prince Edward Island","data.Females","data.55 years and over",11,8.33
"2021","data.Prince Edward Island","data.Females","data.65 years and over",11,0
"2021","data.Prince Edward Island","data.Males","data.15 to 24 years",11,10
"2021","data.Prince Edward Island","data.Males","data.15 years and over",11,22.45
"2021","data.Prince Edward Island","data.Males","data.25 to 44 years",11,0
"2021","data.Prince Edward Island","data.Males","data.25 to 54 years",11,25
"2021","data.Prince Edward Island","data.Males","data.25 years and over",11,24.14
"2021","data.Prince Edward Island","data.Males","data.45 years and over",11,14.29
"2021","data.Prince Edward Island","data.Males","data.55 to 64 years",11,0
"2021","data.Prince Edward Island","data.Males","data.55 years and over",11,11.76
"2021","data.Prince Edward Island","data.Males","data.65 years and over",11,0
"2021","data.Quebec","data.Both sexes","data.15 to 24 years",24,6.32
"2021","data.Quebec","data.Both sexes","data.15 years and over",24,13.73
"2021","data.Quebec","data.Both sexes","data.25 to 44 years",24,19.75
"2021","data.Quebec","data.Both sexes","data.25 to 54 years",24,21.25
"2021","data.Quebec","data.Both sexes","data.25 years and over",24,18.6
"2021","data.Quebec","data.Both sexes","data.45 years and over",24,17.89
"2021","data.Quebec","data.Both sexes","data.55 to 64 years",24,19.92
"2021","data.Quebec","data.Both sexes","data.55 years and over",24,15.24
"2021","data.Quebec","data.Both sexes","data.65 years and over",24,5.62
"2021","data.Quebec","data.Females","data.15 to 24 years",24,4.73
"2021","data.Quebec","data.Females","data.15 years and over",24,12.69
"2021","data.Quebec","data.Females","data.25 to 44 years",24,16.72
"2021","data.Quebec","data.Females","data.25 to 54 years",24,18.4
"2021","data.Quebec","data.Females","data.25 years and over",24,16.54
"2021","data.Quebec","data.Females","data.45 years and over",24,16.4
"2021","data.Quebec","data.Females","data.55 to 64 years",24,15.56
"2021","data.Quebec","data.Females","data.55 years and over",24,13.5
"2021","data.Quebec","data.Females","data.65 years and over",24,5.42
"2021","data.Quebec","data.Males","data.15 to 24 years",24,6.68
"2021","data.Quebec","data.Males","data.15 years and over",24,15.27
"2021","data.Quebec","data.Males","data.25 to 44 years",24,25.98
"2021","data.Quebec","data.Males","data.25 to 54 years",24,27.54
"2021","data.Quebec","data.Males","data.25 years and over",24,22.12
"2021","data.Quebec","data.Males","data.45 years and over",24,20.11
"2021","data.Quebec","data.Males","data.55 to 64 years",24,27.54
"2021","data.Quebec","data.Males","data.55 years and over",24,17.31
"2021","data.Quebec","data.Males","data.65 years and over",24,5.53
"2021","data.Saskatchewan","data.Both sexes","data.15 to 24 years",47,15.74
"2021","data.Saskatchewan","data.Both sexes","data.15 years and over",47,21.18
"2021","data.Saskatchewan","data.Both sexes","data.25 to 44 years",47,28.12
"2021","data.Saskatchewan","data.Both sexes","data.25 to 54 years",47,28.81
"2021","data.Saskatchewan","data.Both sexes","data.25 years and over",47,23.49
"2021","data.Saskatchewan","data.Both sexes","data.45 years and over",47,20.15
"2021","data.Saskatchewan","data.Both sexes","data.55 to 64 years",47,19.51
"2021","data.Saskatchewan","data.Both sexes","data.55 years and over",47,15.9
"2021","data.Saskatchewan","data.Both sexes","data.65 years and over",47,4.2
"2021","data.Saskatchewan","data.Females","data.15 to 24 years",47,14.57
"2021","data.Saskatchewan","data.Females","data.15 years and over",47,18.86
"2021","data.Saskatchewan","data.Females","data.25 to 44 years",47,21.4
"2021","data.Saskatchewan","data.Females","data.25 to 54 years",47,23.17
"2021","data.Saskatchewan","data.Females","data.25 years and over",47,20.62
"2021","data.Saskatchewan","data.Females","data.45 years and over",47,19.92
"2021","data.Saskatchewan","data.Females","data.55 to 64 years",47,14.04
"2021","data.Saskatchewan","data.Females","data.55 years and over",47,13.53
"2021","data.Saskatchewan","data.Females","data.65 years and over",47,0
"2021","data.Saskatchewan","data.Males","data.15 to 24 years",47,15.28
"2021","data.Saskatchewan","data.Males","data.15 years and over",47,25.2
"2021","data.Saskatchewan","data.Males","data.25 to 44 years",47,45.24
"2021","data.Saskatchewan","data.Males","data.25 to 54 years",47,44.64
"2021","data.Saskatchewan","data.Males","data.25 years and over",47,30.53
"2021","data.Saskatchewan","data.Males","data.45 years and over",47,19.15
"2021","data.Saskatchewan","data.Males","data.55 to 64 years",47,18
"2021","data.Saskatchewan","data.Males","data.55 years and over",47,10.53
"2021","data.Saskatchewan","data.Males","data.65 years and over",47,0
"2022","data.Alberta","data.Both sexes","data.15 to 24 years",48,14.35
"2022","data.Alberta","data.Both sexes","data.15 years and over",48,19.85
"2022","data.Alberta","data.Both sexes","data.25 to 44 years",48,23.74
"2022","data.Alberta","data.Both sexes","data.25 to 54 years",48,25.46
"2022","data.Alberta","data.Both sexes","data.25 years and over",48,22.49
"2022","data.Alberta","data.Both sexes","data.45 years and over",48,21.23
"2022","data.Alberta","data.Both sexes","data.55 to 64 years",48,16.02
"2022","data.Alberta","data.Both sexes","data.55 years and over",48,16.7
"2022","data.Alberta","data.Both sexes","data.65 years and over",48,10.38
"2022","data.Alberta","data.Females","data.15 to 24 years",48,14.6
"2022","data.Alberta","data.Females","data.15 years and over",48,18.16
"2022","data.Alberta","data.Females","data.25 to 44 years",48,20.07
"2022","data.Alberta","data.Females","data.25 to 54 years",48,21.65
