"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2016","data.Atlantic provinces","data.Elderly males not in an economic family",,27200
"2016","data.Atlantic provinces","data.Elderly females not in an economic family",,25900
"2016","data.Atlantic provinces","data.Non-elderly persons not in an economic family",,28500
"2016","data.Atlantic provinces","data.Non-elderly males not in an economic family",,29000
"2016","data.Atlantic provinces","data.Non-elderly females not in an economic family",,28200
"2016","data.Newfoundland and Labrador","data.Economic families and persons not in an economic family",10,60000
"2016","data.Newfoundland and Labrador","data.Economic families",10,77100
"2016","data.Newfoundland and Labrador","data.Elderly families",10,48900
"2016","data.Newfoundland and Labrador","data.Elderly couples",10,44000
"2016","data.Newfoundland and Labrador","data.Other elderly families",10,
"2016","data.Newfoundland and Labrador","data.Non-elderly families",10,86400
"2016","data.Newfoundland and Labrador","data.Couples",10,82300
"2016","data.Newfoundland and Labrador","data.Couples with children",10,101500
"2016","data.Newfoundland and Labrador","data.Couples with other relatives",10,113600
"2016","data.Newfoundland and Labrador","data.Lone-parent families",10,50700
"2016","data.Newfoundland and Labrador","data.Male lone-parent families",10,
"2016","data.Newfoundland and Labrador","data.Female lone-parent families",10,50700
"2016","data.Newfoundland and Labrador","data.Other non-elderly families",10,75100
"2016","data.Newfoundland and Labrador","data.Persons not in an economic family",10,28200
"2016","data.Newfoundland and Labrador","data.Elderly persons not in an economic family",10,25900
"2016","data.Newfoundland and Labrador","data.Elderly males not in an economic family",10,26700
"2016","data.Newfoundland and Labrador","data.Elderly females not in an economic family",10,24500
"2016","data.Newfoundland and Labrador","data.Non-elderly persons not in an economic family",10,32500
"2016","data.Newfoundland and Labrador","data.Non-elderly males not in an economic family",10,36000
"2016","data.Newfoundland and Labrador","data.Non-elderly females not in an economic family",10,26200
"2016","data.Prince Edward Island","data.Economic families and persons not in an economic family",11,53200
"2016","data.Prince Edward Island","data.Economic families",11,71400
"2016","data.Prince Edward Island","data.Elderly families",11,59500
"2016","data.Prince Edward Island","data.Elderly couples",11,56500
"2016","data.Prince Edward Island","data.Other elderly families",11,82000
"2016","data.Prince Edward Island","data.Non-elderly families",11,75600
"2016","data.Prince Edward Island","data.Couples",11,64800
"2016","data.Prince Edward Island","data.Couples with children",11,92800
"2016","data.Prince Edward Island","data.Couples with other relatives",11,94900
"2016","data.Prince Edward Island","data.Lone-parent families",11,43100
"2016","data.Prince Edward Island","data.Male lone-parent families",11,
"2016","data.Prince Edward Island","data.Female lone-parent families",11,42500
"2016","data.Prince Edward Island","data.Other non-elderly families",11,67300
"2016","data.Prince Edward Island","data.Persons not in an economic family",11,27200
"2016","data.Prince Edward Island","data.Elderly persons not in an economic family",11,26800
"2016","data.Prince Edward Island","data.Elderly males not in an economic family",11,
"2016","data.Prince Edward Island","data.Elderly females not in an economic family",11,24900
"2016","data.Prince Edward Island","data.Non-elderly persons not in an economic family",11,27400
"2016","data.Prince Edward Island","data.Non-elderly males not in an economic family",11,27400
"2016","data.Prince Edward Island","data.Non-elderly females not in an economic family",11,25500
"2016","data.Nova Scotia","data.Economic families and persons not in an economic family",12,53000
"2016","data.Nova Scotia","data.Economic families",12,73700
"2016","data.Nova Scotia","data.Elderly families",12,59700
"2016","data.Nova Scotia","data.Elderly couples",12,57800
"2016","data.Nova Scotia","data.Other elderly families",12,71200
"2016","data.Nova Scotia","data.Non-elderly families",12,80200
"2016","data.Nova Scotia","data.Couples",12,75000
"2016","data.Nova Scotia","data.Couples with children",12,98800
"2016","data.Nova Scotia","data.Couples with other relatives",12,110500
"2016","data.Nova Scotia","data.Lone-parent families",12,45400
"2016","data.Nova Scotia","data.Male lone-parent families",12,
"2016","data.Nova Scotia","data.Female lone-parent families",12,43600
"2016","data.Nova Scotia","data.Other non-elderly families",12,65600
"2016","data.Nova Scotia","data.Persons not in an economic family",12,28300
"2016","data.Nova Scotia","data.Elderly persons not in an economic family",12,28100
"2016","data.Nova Scotia","data.Elderly males not in an economic family",12,29000
"2016","data.Nova Scotia","data.Elderly females not in an economic family",12,27800
"2016","data.Nova Scotia","data.Non-elderly persons not in an economic family",12,28300
"2016","data.Nova Scotia","data.Non-elderly males not in an economic family",12,26100
"2016","data.Nova Scotia","data.Non-elderly females not in an economic family",12,31900
"2016","data.New Brunswick","data.Economic families and persons not in an economic family",13,53100
"2016","data.New Brunswick","data.Economic families",13,70100
"2016","data.New Brunswick","data.Elderly families",13,54800
"2016","data.New Brunswick","data.Elderly couples",13,54800
"2016","data.New Brunswick","data.Other elderly families",13,49600
"2016","data.New Brunswick","data.Non-elderly families",13,78200
"2016","data.New Brunswick","data.Couples",13,73100
"2016","data.New Brunswick","data.Couples with children",13,91400
"2016","data.New Brunswick","data.Couples with other relatives",13,102200
"2016","data.New Brunswick","data.Lone-parent families",13,45700
"2016","data.New Brunswick","data.Male lone-parent families",13,
"2016","data.New Brunswick","data.Female lone-parent families",13,45200
"2016","data.New Brunswick","data.Other non-elderly families",13,67400
"2016","data.New Brunswick","data.Persons not in an economic family",13,26800
"2016","data.New Brunswick","data.Elderly persons not in an economic family",13,25200
"2016","data.New Brunswick","data.Elderly males not in an economic family",13,26700
"2016","data.New Brunswick","data.Elderly females not in an economic family",13,24900
"2016","data.New Brunswick","data.Non-elderly persons not in an economic family",13,27000
"2016","data.New Brunswick","data.Non-elderly males not in an economic family",13,29100
"2016","data.New Brunswick","data.Non-elderly females not in an economic family",13,25600
"2016","data.Quebec","data.Economic families and persons not in an economic family",24,52700
"2016","data.Quebec","data.Economic families",24,75500
"2016","data.Quebec","data.Elderly families",24,56000
"2016","data.Quebec","data.Elderly couples",24,56000
"2016","data.Quebec","data.Other elderly families",24,57100
"2016","data.Quebec","data.Non-elderly families",24,81800
"2016","data.Quebec","data.Couples",24,75100
"2016","data.Quebec","data.Couples with children",24,95700
"2016","data.Quebec","data.Couples with other relatives",24,113700
"2016","data.Quebec","data.Lone-parent families",24,53900
"2016","data.Quebec","data.Male lone-parent families",24,61800
"2016","data.Quebec","data.Female lone-parent families",24,51500
"2016","data.Quebec","data.Other non-elderly families",24,64400
"2016","data.Quebec","data.Persons not in an economic family",24,29200
"2016","data.Quebec","data.Elderly persons not in an economic family",24,25400
"2016","data.Quebec","data.Elderly males not in an economic family",24,25800
"2016","data.Quebec","data.Elderly females not in an economic family",24,25200
"2016","data.Quebec","data.Non-elderly persons not in an economic family",24,31800
"2016","data.Quebec","data.Non-elderly males not in an economic family",24,33000
"2016","data.Quebec","data.Non-elderly females not in an economic family",24,30400
"2016","data.Ontario","data.Economic families and persons not in an economic family",35,62800
"2016","data.Ontario","data.Economic families",35,86900
"2016","data.Ontario","data.Elderly families",35,63700
"2016","data.Ontario","data.Elderly couples",35,60500
"2016","data.Ontario","data.Other elderly families",35,78100
"2016","data.Ontario","data.Non-elderly families",35,93900
"2016","data.Ontario","data.Couples",35,87000
"2016","data.Ontario","data.Couples with children",35,102200
"2016","data.Ontario","data.Couples with other relatives",35,125100
"2016","data.Ontario","data.Lone-parent families",35,42900
"2016","data.Ontario","data.Male lone-parent families",35,53800
"2016","data.Ontario","data.Female lone-parent families",35,40900
"2016","data.Ontario","data.Other non-elderly families",35,76200
"2016","data.Ontario","data.Persons not in an economic family",35,31500
"2016","data.Ontario","data.Elderly persons not in an economic family",35,31800
"2016","data.Ontario","data.Elderly males not in an economic family",35,33300
"2016","data.Ontario","data.Elderly females not in an economic family",35,30700
"2016","data.Ontario","data.Non-elderly persons not in an economic family",35,31300
"2016","data.Ontario","data.Non-elderly males not in an economic family",35,34400
"2016","data.Ontario","data.Non-elderly females not in an economic family",35,27900
"2016","data.Prairie provinces","data.Economic families and persons not in an economic family",,70700
"2016","data.Prairie provinces","data.Economic families",,94100
"2016","data.Prairie provinces","data.Elderly families",,69200
"2016","data.Prairie provinces","data.Elderly couples",,67900
"2016","data.Prairie provinces","data.Other elderly families",,78100
"2016","data.Prairie provinces","data.Non-elderly families",,99300
"2016","data.Prairie provinces","data.Couples",,87500
"2016","data.Prairie provinces","data.Couples with children",,106100
"2016","data.Prairie provinces","data.Couples with other relatives",,141400
"2016","data.Prairie provinces","data.Lone-parent families",,61900
"2016","data.Prairie provinces","data.Male lone-parent families",,80800
"2016","data.Prairie provinces","data.Female lone-parent families",,55300
"2016","data.Prairie provinces","data.Other non-elderly families",,90600
"2016","data.Prairie provinces","data.Persons not in an economic family",,35200
"2016","data.Prairie provinces","data.Elderly persons not in an economic family",,28100
"2016","data.Prairie provinces","data.Elderly males not in an economic family",,27600
"2016","data.Prairie provinces","data.Elderly females not in an economic family",,28300
"2016","data.Prairie provinces","data.Non-elderly persons not in an economic family",,39100
"2016","data.Prairie provinces","data.Non-elderly males not in an economic family",,42200
"2016","data.Prairie provinces","data.Non-elderly females not in an economic family",,35800
